# ==============================================================================
# optimization_scenarios_preliminary.csv
# GHI CHU QUAN TRONG:
# Kich ban so bo, dung luat don gian (if-then), CHUA phai ket qua tu bo giai toi uu (MILP)
# — khong dung so nay de khang dinh muc tiet kiem chac chan, Sprint 3 se tinh chinh.
#
# CAN CU VA GIA DINH MINH HOA:
# 1. Bieu gia tam: Dien kinh doanh EVN (QD 1279/QD-BCT & 963/QD-BCT), cap dien ap >= 22kV.
#    - Thap diem (00:00 - 06:00 T2-CN): 1.609 VND/kWh
#    - Binh thuong (06:00 - 18:00 & 23:00 - 24:00 T2-T7; 06:00 - 24:00 CN): 2.887 VND/kWh
#    - Cao diem (18:00 - 23:00 T2-T7, khong co CN): 5.025 VND/kWh
# 2. Kich ban 'hien_trang': Chi phi theo bieu gia TOU nhan voi tai du bao cua mo hinh hoi quy.
# 3. Kich ban 'dich_tai_thu_cong': Dich 15% tai gio cao diem sang gio thap diem gan nhat (0h-6h),
#    tong kWh tieu thu bao toan 100%.
# 4. Kich ban 'giam_dinh_don_gian': Cat giam 10% cong suat trong gio cao diem nho dieu chinh
#    nhiet do setpoint / giam chieu sang phu tro.
# 5. Doi voi Chiller (cooling_kw): Cong suat dien quy doi = cooling_kw / COP_rated (COP dinh muc = 5.4).
# ==============================================================================
building_id,metric,scenario,total_kwh,cost_vnd,savings_vnd,savings_pct,assumptions 
Panther_education_Violet,power_active_kw,giam_dinh_don_gian,235524.96,686018698.0,20882712.0,2.95,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_education_Zelda,power_active_kw,hien_trang,150621.09,479096881.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_education_Zelda,power_active_kw,dich_tai_thu_cong,150595.07,462472457.0,16624424.0,3.47,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_education_Zelda,power_active_kw,giam_dinh_don_gian,147384.84,462834707.0,16262174.0,3.39,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Antonette,power_active_kw,hien_trang,70512.73,207519542.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Antonette,power_active_kw,dich_tai_thu_cong,70503.91,200377983.0,7141559.0,3.44,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Antonette,power_active_kw,giam_dinh_don_gian,69121.75,200529880.0,6989662.0,3.37,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Brent,power_active_kw,hien_trang,22762.75,74509895.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Brent,power_active_kw,dich_tai_thu_cong,22758.57,71685521.0,2824374.0,3.79,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Brent,power_active_kw,giam_dinh_don_gian,22212.85,71746681.0,2763214.0,3.71,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Catherine,power_active_kw,hien_trang,78391.1,251044700.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Catherine,power_active_kw,dich_tai_thu_cong,78378.51,242100399.0,8944301.0,3.56,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Catherine,power_active_kw,giam_dinh_don_gian,76649.49,242293079.0,8751621.0,3.49,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Christian,power_active_kw,hien_trang,67392.28,196860674.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Christian,power_active_kw,dich_tai_thu_cong,67383.87,190431877.0,6428797.0,3.27,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Christian,power_active_kw,giam_dinh_don_gian,66140.28,190569366.0,6291308.0,3.2,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Christin,power_active_kw,hien_trang,1076.87,3175442.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Christin,power_active_kw,dich_tai_thu_cong,1076.76,3081645.0,93797.0,2.95,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Christin,power_active_kw,giam_dinh_don_gian,1058.6,3083623.0,91819.0,2.89,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Clementine,power_active_kw,hien_trang,86801.78,258543468.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Clementine,power_active_kw,dich_tai_thu_cong,86791.46,250967406.0,7576063.0,2.93,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Clementine,power_active_kw,giam_dinh_don_gian,85326.48,251130077.0,7413391.0,2.87,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Danica,power_active_kw,hien_trang,7608.73,22965162.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Danica,power_active_kw,dich_tai_thu_cong,7607.45,22316586.0,648576.0,2.82,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Danica,power_active_kw,giam_dinh_don_gian,7482.56,22331148.0,634014.0,2.76,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Garth,power_active_kw,hien_trang,100607.78,292495451.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Garth,power_active_kw,dich_tai_thu_cong,100594.04,284067143.0,8428309.0,2.88,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Garth,power_active_kw,giam_dinh_don_gian,98967.22,284251669.0,8243783.0,2.82,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Graham,power_active_kw,hien_trang,132109.9,406317521.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Graham,power_active_kw,dich_tai_thu_cong,132054.7,393878020.0,12439501.0,3.06,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Graham,power_active_kw,giam_dinh_don_gian,129699.54,394205453.0,12112068.0,2.98,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Hannah,power_active_kw,hien_trang,9006.86,28928730.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Hannah,power_active_kw,dich_tai_thu_cong,9004.77,27807355.0,1121375.0,3.88,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Hannah,power_active_kw,giam_dinh_don_gian,8788.68,27832332.0,1096398.0,3.79,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Jeane,power_active_kw,hien_trang,30300.42,90180125.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Jeane,power_active_kw,dich_tai_thu_cong,30296.57,87788000.0,2392125.0,2.65,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Jeane,power_active_kw,giam_dinh_don_gian,29834.78,87840283.0,2339842.0,2.59,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Jesus,power_active_kw,hien_trang,154262.28,457467442.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Jesus,power_active_kw,dich_tai_thu_cong,154241.37,445583315.0,11884126.0,2.6,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Jesus,power_active_kw,giam_dinh_don_gian,151949.54,445845922.0,11621520.0,2.54,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Karla,power_active_kw,hien_trang,62536.08,191713464.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Karla,power_active_kw,dich_tai_thu_cong,62528.01,185829710.0,5883754.0,3.07,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Karla,power_active_kw,giam_dinh_don_gian,61390.34,185956124.0,5757340.0,3.0,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Kristen,power_active_kw,hien_trang,102791.77,303659016.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Kristen,power_active_kw,dich_tai_thu_cong,102782.69,294150368.0,9508648.0,3.13,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Kristen,power_active_kw,giam_dinh_don_gian,100938.91,294348402.0,9310615.0,3.07,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Larry,power_active_kw,hien_trang,82593.2,248007664.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Larry,power_active_kw,dich_tai_thu_cong,82583.56,241785976.0,6221688.0,2.51,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Larry,power_active_kw,giam_dinh_don_gian,81382.01,241921396.0,6086268.0,2.45,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Lauretta,power_active_kw,hien_trang,278056.1,823336778.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Lauretta,power_active_kw,dich_tai_thu_cong,278011.62,798207738.0,25129040.0,3.05,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Lauretta,power_active_kw,giam_dinh_don_gian,273165.89,798763437.0,24573341.0,2.98,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Lavinia,power_active_kw,hien_trang,43489.86,129447251.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Lavinia,power_active_kw,dich_tai_thu_cong,43484.94,125623838.0,3823413.0,2.95,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Lavinia,power_active_kw,giam_dinh_don_gian,42745.23,125705472.0,3741779.0,2.89,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Lois,power_active_kw,hien_trang,225123.06,664574823.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Lois,power_active_kw,dich_tai_thu_cong,225106.6,644226547.0,20348277.0,3.06,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Lois,power_active_kw,giam_dinh_don_gian,221157.06,644645670.0,19929153.0,3.0,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Otto,power_active_kw,hien_trang,404747.24,1240018118.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Otto,power_active_kw,dich_tai_thu_cong,404693.06,1201216571.0,38801547.0,3.13,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Otto,power_active_kw,giam_dinh_don_gian,397191.74,1202051740.0,37966378.0,3.06,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Patti,power_active_kw,hien_trang,791790.98,2425895651.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Patti,power_active_kw,dich_tai_thu_cong,791650.19,2345404044.0,80491607.0,3.32,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Patti,power_active_kw,giam_dinh_don_gian,776126.45,2347181362.0,78714289.0,3.24,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Ruthie,power_active_kw,hien_trang,228651.41,675721471.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Ruthie,power_active_kw,dich_tai_thu_cong,228617.14,654566723.0,21154748.0,3.13,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Ruthie,power_active_kw,giam_dinh_don_gian,224533.61,655029527.0,20691945.0,3.06,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Shauna,power_active_kw,hien_trang,173352.03,529366984.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Shauna,power_active_kw,dich_tai_thu_cong,173330.26,513931993.0,15434991.0,2.92,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Shauna,power_active_kw,giam_dinh_don_gian,170346.57,514264557.0,15102427.0,2.85,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Taryn,power_active_kw,hien_trang,157849.4,478984620.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Taryn,power_active_kw,dich_tai_thu_cong,157825.82,463613836.0,15370784.0,3.21,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Taryn,power_active_kw,giam_dinh_don_gian,154857.04,463948011.0,15036608.0,3.14,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Panther_office_Valarie,power_active_kw,hien_trang,70056.57,202313671.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Panther_office_Valarie,power_active_kw,dich_tai_thu_cong,70050.32,196802363.0,5511308.0,2.72,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Panther_office_Valarie,power_active_kw,giam_dinh_don_gian,68982.95,196918718.0,5394954.0,2.67,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Anita,power_active_kw,hien_trang,18358.66,57188902.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Anita,power_active_kw,dich_tai_thu_cong,18350.07,55186519.0,2002383.0,3.5,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Anita,power_active_kw,giam_dinh_don_gian,17970.57,55238764.0,1950138.0,3.41,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Dustin,power_active_kw,hien_trang,79807.48,240601028.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Dustin,power_active_kw,dich_tai_thu_cong,79778.59,233886229.0,6714799.0,2.79,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Dustin,power_active_kw,giam_dinh_don_gian,78506.09,234061558.0,6539469.0,2.72,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Forest,power_active_kw,hien_trang,156465.43,469499403.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Forest,power_active_kw,dich_tai_thu_cong,156409.39,455104917.0,14394486.0,3.07,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Forest,power_active_kw,giam_dinh_don_gian,153673.81,455471471.0,14027932.0,2.99,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Gilberto,power_active_kw,hien_trang,1817545.86,5422314340.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Gilberto,power_active_kw,dich_tai_thu_cong,1817545.86,5252158380.0,170155960.0,3.14,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Gilberto,power_active_kw,giam_dinh_don_gian,1784338.22,5255445936.0,166868403.0,3.08,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Joshua,power_active_kw,hien_trang,813942.57,2414250058.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Joshua,power_active_kw,dich_tai_thu_cong,813598.25,2339636231.0,74613827.0,3.09,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Joshua,power_active_kw,giam_dinh_don_gian,799489.06,2341621144.0,72628914.0,3.01,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Karyn,power_active_kw,hien_trang,836496.04,2473191178.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Karyn,power_active_kw,dich_tai_thu_cong,836254.14,2396642583.0,76548595.0,3.1,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Karyn,power_active_kw,giam_dinh_don_gian,821632.77,2398503258.0,74687920.0,3.02,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Lyle,power_active_kw,hien_trang,1149898.42,3456153863.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Lyle,power_active_kw,dich_tai_thu_cong,1149898.42,3352871018.0,103282845.0,2.99,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Lyle,power_active_kw,giam_dinh_don_gian,1129741.74,3354866530.0,101287333.0,2.93,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Ophelia,power_active_kw,hien_trang,1269149.11,3751544560.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Ophelia,power_active_kw,dich_tai_thu_cong,1269149.11,3636861969.0,114682591.0,3.06,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Ophelia,power_active_kw,giam_dinh_don_gian,1246767.65,3639077733.0,112466827.0,3.0,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Pasquale,power_active_kw,hien_trang,327061.84,966982787.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Pasquale,power_active_kw,dich_tai_thu_cong,327016.24,937641224.0,29341564.0,3.03,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Pasquale,power_active_kw,giam_dinh_don_gian,321349.85,938280067.0,28702721.0,2.97,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Patience,power_active_kw,hien_trang,45189.4,133314244.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Patience,power_active_kw,dich_tai_thu_cong,45189.4,129888109.0,3426135.0,2.57,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Patience,power_active_kw,giam_dinh_don_gian,44520.76,129954305.0,3359939.0,2.52,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Robbie,power_active_kw,hien_trang,66175.1,200399309.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Robbie,power_active_kw,dich_tai_thu_cong,66175.1,194375765.0,6023544.0,3.01,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Robbie,power_active_kw,giam_dinh_don_gian,64999.54,194492145.0,5907164.0,2.95,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Shelly,power_active_kw,hien_trang,200323.85,593186466.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Shelly,power_active_kw,dich_tai_thu_cong,200240.82,574990691.0,18195775.0,3.07,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Shelly,power_active_kw,giam_dinh_don_gian,196798.83,575473262.0,17713204.0,2.99,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_education_Yolanda,power_active_kw,hien_trang,61657.37,184997077.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_education_Yolanda,power_active_kw,dich_tai_thu_cong,61657.37,179579855.0,5417221.0,2.93,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_education_Yolanda,power_active_kw,giam_dinh_don_gian,60600.15,179684520.0,5312556.0,2.87,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_office_Annie,power_active_kw,hien_trang,124710.41,363840824.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_office_Annie,power_active_kw,dich_tai_thu_cong,124710.41,355877426.0,7963399.0,2.19,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_office_Annie,power_active_kw,giam_dinh_don_gian,123156.27,356031285.0,7809539.0,2.15,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_office_Burl,power_active_kw,hien_trang,99979.86,295055872.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_office_Burl,power_active_kw,dich_tai_thu_cong,99979.86,286224907.0,8830965.0,2.99,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_office_Burl,power_active_kw,giam_dinh_don_gian,98256.41,286395528.0,8660344.0,2.94,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_office_Dara,power_active_kw,hien_trang,312620.49,995763432.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_office_Dara,power_active_kw,dich_tai_thu_cong,312447.08,961114736.0,34648696.0,3.48,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_office_Dara,power_active_kw,giam_dinh_don_gian,305912.9,962057808.0,33705624.0,3.38,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_office_Effie,power_active_kw,hien_trang,151600.35,455164094.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_office_Effie,power_active_kw,dich_tai_thu_cong,151600.35,442835484.0,12328610.0,2.71,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_office_Effie,power_active_kw,giam_dinh_don_gian,149194.3,443073683.0,12090411.0,2.66,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_office_Elton,power_active_kw,hien_trang,272813.63,809844544.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_office_Elton,power_active_kw,dich_tai_thu_cong,272813.63,785577711.0,24266833.0,3.0,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_office_Elton,power_active_kw,giam_dinh_don_gian,268077.71,786046566.0,23797978.0,2.94,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_office_Julian,power_active_kw,hien_trang,41107.36,123898971.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_office_Julian,power_active_kw,dich_tai_thu_cong,41107.36,120622161.0,3276810.0,2.64,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_office_Julian,power_active_kw,giam_dinh_don_gian,40467.85,120685471.0,3213499.0,2.59,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_office_Major,power_active_kw,hien_trang,346362.46,1023471809.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_office_Major,power_active_kw,dich_tai_thu_cong,346222.02,993351983.0,30119825.0,2.94,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_office_Major,power_active_kw,giam_dinh_don_gian,340528.37,994155525.0,29316283.0,2.86,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Peacock_office_Norman,power_active_kw,hien_trang,63026.34,188807152.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Peacock_office_Norman,power_active_kw,dich_tai_thu_cong,63026.34,182969032.0,5838121.0,3.09,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Peacock_office_Norman,power_active_kw,giam_dinh_don_gian,61886.97,183081829.0,5725323.0,3.03,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
